Timestamp,AirTemperature,CloudAmount,DewPointTemperature,GustSpeed,HorizontalVisibility,PrecipitationIntensity,Pressure,RelativeHumidity,SnowDepth,WindDirection,WindSpeed
2019-07-07 00:20:00,7.2,1,7.1,1.5,530,0,999.4,100,-1,245,0.9
2019-07-07 00:10:00,7,1,6.9,1.8,400,0,999.5,99,-1,227,0.8
2019-07-07 00:00:00,7.9,1,7.9,2.1,490,0,999.4,100,-1,218,1.7
2019-07-06 23:50:00,8.1,3,8.1,2,560,0,999.3,100,-1,214,1.6
2019-07-06 23:40:00,8.1,3,8,0.9,410,0,999.3,100,-1,214,0.6
2019-07-06 23:30:00,8.1,1,8,1.3,730,0,999.3,100,-1,219,0.5
2019-07-06 23:20:00,8,1,7.9,1.7,330,0,999.2,100,-1,241,0.9
2019-07-06 23:10:00,7.7,0,7.6,2.7,360,0,999.3,99,-1,258,0.9
2019-07-06 23:00:00,8.7,1,8.6,2.7,560,0,999.2,99,-1,222,2.2
2019-07-06 22:30:00,8.7,1,8.6,1.9,180,0,999.1,99,-1,236,1.1
2019-07-06 22:20:00,9.5,0,9.4,2.7,390,0,999,99,-1,231,1.7
2019-07-06 22:10:00,9.5,0,9.4,1.9,590,0,999.1,99,-1,222,1.5
2019-07-06 22:00:00,9.6,1,9.5,1.6,1290,0,999.1,99,-1,224,1.1
2019-07-06 21:40:00,10.2,1,10,1.5,260,0,999,99,-1,275,0.9
2019-07-06 21:30:00,10.2,3,10,1.5,280,0,999,99,-1,264,0.6
2019-07-06 21:20:00,10.7,5,10.6,1.9,1820,0,998.9,99,-1,224,1.3
2019-07-06 21:10:00,10.9,7,10.7,2.7,7310,0,998.8,99,-1,241,2
2019-07-06 21:00:00,11.1,7,10.9,2.1,2750,0,998.8,99,-1,235,1.5
2019-07-06 20:50:00,11.3,7,11.1,2.1,9670,0,998.8,99,-1,247,1.7
2019-07-06 20:40:00,11.2,7,11,1.6,12510,0,998.8,99,-1,255,1.1
2019-07-06 20:00:00,11.4,7,11.1,1.1,21310,0,998.8,98,-1,116,0.8
2019-07-06 19:50:00,11.6,8,11.3,2.1,20590,0,998.7,98,-1,207,1.6
2019-07-06 19:40:00,11.6,7,11.3,2.2,23500,0,998.6,98,-1,209,1.8
2019-07-06 19:30:00,11.5,7,11.2,2.1,26860,0,998.6,98,-1,218,1.1
2019-07-06 19:20:00,11.6,5,11.1,1.8,42900,0,998.6,97,-1,256,0.6
2019-07-06 19:10:00,11.8,3,11,2.4,40620,0,998.7,95,-1,236,1.4
2019-07-06 19:00:00,12.4,3,11.2,3.4,44760,0,998.5,93,-1,220,2.2
2019-07-06 18:50:00,12.1,5,11.3,2.8,48990,0,998.6,95,-1,219,1.9
2019-07-06 18:40:00,12.4,7,11.3,3.2,50000,0,998.5,94,-1,206,2.4
2019-07-06 18:30:00,12.6,7,11.5,3.3,50000,0,998.4,93,-1,212,2.5
2019-07-06 18:20:00,12.4,7,11.6,3.8,43950,0,998.4,95,-1,226,2.3
2019-07-06 18:10:00,12.2,7,11.1,3.4,50000,0,998.4,93,-1,282,2.4
2019-07-06 18:00:00,12.1,7,11,3.7,50000,0,998.5,93,-1,297,2.8
2019-07-06 17:50:00,12.1,7,10.8,4.7,50000,0,998.4,92,-1,241,3
2019-07-06 17:40:00,12.4,7,10.4,4.7,50000,0,998.4,87,-1,252,3.3
2019-07-06 17:30:00,12.4,7,10.7,5.7,48800,0,998.4,90,-1,255,3.5
2019-07-06 17:20:00,12.5,7,10.3,5.4,50000,0,998.3,87,-1,258,3.7
2019-07-06 17:10:00,12.2,7,10.3,7.1,45810,0.1,998.4,88,-1,259,4
2019-07-06 17:00:00,12.7,7,10.2,9,26890,2.9,998.3,85,-1,249,5.7
2019-07-06 16:50:00,12.5,7,10.7,9.3,11640,5.7,998.4,89,-1,253,6.5
2019-07-06 16:40:00,12.3,7,10.6,8.3,9190,2.5,998.5,89,-1,255,5.8
2019-07-06 16:30:00,12.3,8,10.4,7.9,9730,2.7,998.6,88,-1,274,4.6
2019-07-06 16:20:00,12.6,7,10.3,5.6,11850,0,998.7,86,-1,279,2.8
2019-07-06 16:10:00,13,8,10.2,5.3,21600,0.7,998.8,83,-1,288,2.8
2019-07-06 16:00:00,13.8,7,10.3,5.6,11770,1.4,998.7,80,-1,291,3
2019-07-06 15:50:00,14.8,7,10.9,4.4,13390,0.7,998.6,78,-1,291,2.3
2019-07-06 15:40:00,15.6,7,9.5,5.8,37590,0,998.4,67,-1,249,2.9
2019-07-06 15:30:00,16.2,7,9.3,6.1,47210,0,998.4,64,-1,253,3.5
2019-07-06 15:20:00,16.6,7,9.1,5.4,50000,0,998.2,61,-1,246,2.7
2019-07-06 15:10:00,16.7,7,9.5,5,46240,0,998.2,63,-1,299,2.2
2019-07-06 15:00:00,16.6,7,9.3,5,50000,0,998.1,62,-1,265,1.5
2019-07-06 14:50:00,16.2,7,8.8,7.2,50000,0,998,61,-1,236,3.9
2019-07-06 14:40:00,16.6,7,10.7,4.7,50000,0,997.8,68,-1,236,1.9
2019-07-06 14:30:00,16.5,7,10.1,3.9,50000,0,997.8,66,-1,217,2.2
2019-07-06 14:20:00,16.5,7,9.9,3.4,50000,0,997.7,65,-1,212,2.4
2019-07-06 14:10:00,16.5,7,9.7,3.4,50000,0,997.7,64,-1,216,2.3
2019-07-06 14:00:00,16.6,7,9.9,4.6,50000,0,997.7,64,-1,213,3.2
2019-07-06 13:50:00,16.9,7,10,3.7,50000,0,997.6,64,-1,216,2
2019-07-06 13:40:00,16.9,7,9.3,3.5,47030,0,997.6,61,-1,219,2.3
2019-07-06 13:30:00,16.8,7,8,3.6,50000,0,997.6,56,-1,221,2.2
2019-07-06 10:50:00,14.7,7,8.3,3.5,50000,0,997.4,65,-1,28,1.4
2019-07-06 10:40:00,14.8,7,8,5.4,25690,2,997.4,64,-1,72,3.6
2019-07-06 10:30:00,14.9,7,6.5,12.7,13910,0,997.6,57,-1,18,6.9
2019-07-06 10:20:00,14.4,7,7.5,9.1,15880,0,997.7,63,-1,354,5.8
2019-07-06 10:10:00,14.7,7,6.4,12.8,16220,0,997.6,58,-1,332,7.9
2019-07-06 10:00:00,15.9,5,5.1,10.7,35920,0,997.4,49,-1,338,6.2
2019-07-06 09:50:00,18.9,3,9.1,5.2,44490,0,997,53,-1,335,2.6
2019-07-06 09:40:00,19.6,1,9.1,5,43840,0,996.9,51,-1,281,1.8
2019-07-06 09:30:00,18.3,0,10.2,3.3,35600,0,997,59,-1,298,1.5
2019-07-06 09:20:00,18.5,0,9.9,5.3,37700,0,997.1,57,-1,298,2.3
2019-07-06 09:10:00,18.7,1,11.3,4.9,38530,0,997,62,-1,307,2.8
2019-07-06 09:00:00,18.1,1,11.6,5.4,40280,0,997.1,66,-1,308,2.4
2019-07-06 08:50:00,18,3,11.8,4.4,38890,0,997.1,67,-1,309,2.1
2019-07-06 08:30:00,17,7,11.8,5.2,43750,0,997.2,72,-1,324,2.2
2019-07-06 08:20:00,16.4,7,12.1,4.4,40940,0,997.2,76,-1,307,2.2
2019-07-06 08:10:00,15.7,7,10.9,4.5,38160,0,997.3,73,-1,308,2.9
2019-07-06 08:00:00,15.5,7,11.7,4.4,47760,0,997.2,78,-1,302,2.4
2019-07-06 07:50:00,15,7,11.2,4.5,50000,0,997.2,78,-1,306,2.4
2019-07-06 07:40:00,14.8,7,11.2,4.7,49290,0,997.2,79,-1,311,2.3
2019-07-06 07:30:00,14.5,7,11.1,4.3,48830,0,997.2,80,-1,316,1.8
2019-07-06 07:20:00,14.2,7,11.2,4.3,50000,0,997.2,82,-1,306,1.9
2019-07-06 07:10:00,13.9,7,10.7,3.7,50000,0,997.1,81,-1,313,1.6
2019-07-06 07:00:00,13.7,7,10.8,3.9,49030,0,997.1,83,-1,324,2.4
2019-07-06 06:50:00,13.3,7,10.2,4.9,50000,0,997.1,82,-1,327,3.3
2019-07-06 06:40:00,13.1,7,10.4,4.5,50000,0,997.1,84,-1,335,2.6
2019-07-06 06:30:00,12.8,7,9.9,5.3,43300,0,997.1,82,-1,324,2.5
2019-07-06 06:00:00,11.9,7,9.7,3.7,50000,0,997.1,86,-1,316,2.3
2019-07-06 05:50:00,11.7,7,9.4,3.7,50000,0,997.2,86,-1,313,1.8
2019-07-06 05:40:00,11.5,7,9.3,3.9,50000,0,997.1,86,-1,303,1.8
2019-07-06 05:30:00,11.4,7,9.1,4.1,50000,0,997,85,-1,319,2.3
2019-07-06 05:20:00,11.4,7,9,4.8,50000,0,997,85,-1,330,2.8
2019-07-06 05:10:00,11.4,7,9.2,4.8,50000,0,996.9,86,-1,326,2.5
2019-07-06 05:00:00,11.5,7,9.1,4.4,50000,0,996.8,86,-1,323,2.5
2019-07-06 04:50:00,11.5,7,9,4.3,50000,0,996.8,85,-1,319,2.5
2019-07-06 04:40:00,11.5,7,9,4.8,50000,0,996.8,85,-1,322,3
2019-07-06 04:30:00,11.5,7,9.1,5.5,50000,0,996.7,86,-1,323,3.3
2019-07-06 04:20:00,11.3,7,9.1,4.9,49780,0,996.7,86,-1,324,2.7
2019-07-06 04:10:00,11,7,8.8,5,50000,0,996.7,87,-1,324,2.8
2019-07-06 04:00:00,10.6,7,8.5,5,50000,0,996.8,87,-1,326,3.2
2019-07-06 03:50:00,10.5,7,8.5,5.3,50000,0,996.9,88,-1,327,3.5
2019-07-06 03:40:00,10.3,7,8.5,5.3,48430,0,996.8,88,-1,322,3.4
2019-07-06 03:30:00,10.2,7,8.3,5.2,50000,0,996.9,88,-1,324,3.9
2019-07-06 03:20:00,10.1,7,8.3,6.3,50000,0,996.9,89,-1,325,3.9
2019-07-06 03:10:00,10,7,8.2,5.4,50000,0,996.9,89,-1,321,3.6
2019-07-06 03:00:00,10,7,8.3,5.3,50000,0,996.9,89,-1,323,3.9
2019-07-05 23:50:00,9.9,0,9,5.7,50000,0,996.7,94,-1,327,3.7
2019-07-05 23:40:00,10,1,9,5.8,50000,0,996.8,94,-1,325,3.8
2019-07-05 23:30:00,10,1,9.1,7.4,50000,0,996.7,94,-1,324,4.3
2019-07-05 23:20:00,10.1,3,9.3,6.7,50000,0,996.8,95,-1,325,4.2
2019-07-05 23:10:00,10,5,9.2,6.4,50000,0,996.7,95,-1,324,4.2
2019-07-05 23:00:00,10.1,3,9.3,6.3,50000,0,996.6,95,-1,326,4.2
2019-07-05 22:50:00,10,3,9.2,6.5,50000,0,996.6,95,-1,325,4.2
2019-07-05 22:40:00,9.9,1,9.2,6.3,50000,0,996.6,95,-1,326,3.9
2019-07-05 20:30:00,10.5,8,9.6,6.6,50000,0,996.6,94,-1,325,4.2
2019-07-05 16:30:00,12,7,10.6,6.9,46400,0,996.1,91,-1,16,4.2
2019-07-05 16:20:00,12.1,5,10.6,6.8,48270,0,996,90,-1,20,5.1
2019-07-05 16:10:00,12.3,7,10.7,7.3,45160,0,995.9,90,-1,18,4.8
2019-07-05 16:00:00,12.2,7,11.1,,41840,0,995.9,93,-1,,
2019-07-05 15:50:00,12.2,7,11,6.2,48560,0,995.8,92,-1,25,4
2019-07-05 15:40:00,12.2,7,11.1,6,30190,0,995.8,92,-1,24,4.1
2019-07-05 15:30:00,12.3,7,11.1,7.3,49660,0,995.7,92,-1,16,4.5
2019-07-05 15:20:00,12.1,7,11.3,5,47520,0,995.7,95,-1,10,3.7
2019-07-05 15:10:00,11.2,7,10.7,6,44990,0,995.8,97,-1,4,3.8
2019-07-05 15:00:00,10.4,7,9.9,5.1,49680,0,995.7,97,-1,345,3.9
2019-07-05 14:50:00,10.2,7,9.8,3.8,48170,0.3,995.6,98,-1,333,2.9
2019-07-05 14:40:00,9.5,7,9,3.8,12470,1.8,995.6,97,-1,318,2.9
2019-07-05 14:30:00,9.4,7,8.7,3.6,19140,1.8,995.6,96,-1,312,2.9
2019-07-05 14:20:00,8.9,7,8.5,3.3,8480,2,995.6,97,-1,321,2.5
2019-07-05 14:10:00,8.9,7,8.3,3.9,14580,1.6,995.6,96,-1,317,2.8
2019-07-05 14:00:00,8.4,,7.9,2.4,5990,4,995.7,97,-1,324,1.1
2019-07-05 13:30:00,8.2,7,7.7,4,2850,5.8,995,97,-1,88,2.7
2019-07-05 13:20:00,8.1,7,7.2,5.2,400,24.2,994.6,94,-1,64,2.6
2019-07-05 13:10:00,7.8,7,6.8,5.6,360,34.8,994.9,93,-1,101,3.2
2019-07-05 13:00:00,7.5,7,6.5,6.7,8680,4.7,995,93,-1,325,3.3
2019-07-05 12:50:00,6.7,9,5.8,8.1,1120,53.2,995,94,-1,48,4.9
2019-07-05 12:40:00,9.2,7,6.5,9.1,1620,17.7,994.5,83,-1,168,5.2
2019-07-05 12:30:00,11.3,7,8.4,8.6,3020,8.2,994.4,82,-1,139,3.7
2019-07-05 12:20:00,12.7,7,10.9,2.8,50000,0,994.3,89,-1,98,1.5
2019-07-05 12:10:00,12.8,7,9.8,5,50000,0,994.1,82,-1,67,3.1
2019-07-05 12:00:00,12.8,7,10,7.7,21870,0,994.1,83,-1,58,4.4
2019-07-05 11:50:00,13.6,7,10.7,5.8,33770,0,994,83,-1,62,3.8
2019-07-05 11:40:00,13.2,7,9.9,5.4,43570,0,994,80,-1,63,3.7
2019-07-05 11:30:00,12.8,5,9.8,8.3,20600,0,993.9,82,-1,56,4.9
2019-07-05 11:20:00,14.2,3,9.3,7.6,50000,0,993.6,72,-1,49,4.7
2019-07-05 11:10:00,13.8,1,10,8.5,46340,0,993.5,78,-1,35,5.6
2019-07-05 11:00:00,13.8,3,9.4,8.9,47950,0,993.4,75,-1,22,6.8
2019-07-05 10:50:00,14.5,3,10.1,7.9,43310,0,993.3,75,-1,36,4.3
2019-07-05 10:40:00,14.8,5,10,7.5,38200,0,993.6,73,-1,41,5
2019-07-05 10:30:00,14.2,5,9.2,6.6,48610,0,993.6,72,-1,27,4.7
2019-07-05 10:20:00,13.9,5,9.4,7.3,38310,0,993.6,74,-1,19,5
2019-07-05 10:10:00,14.2,5,9.6,8.8,43610,0,993.5,74,-1,28,6.1
2019-07-05 10:00:00,14,5,9.8,7.1,41650,0,993.5,76,-1,65,4.9
2019-07-05 09:20:00,14,3,8.5,7.2,39970,0,993.3,70,-1,82,5.2
2019-07-05 09:10:00,14.2,3,8.9,6.9,41600,0,993.3,71,-1,94,5
2019-07-05 09:00:00,13.8,1,7.8,7.7,40840,0,993.3,67,-1,110,5.1
2019-07-05 08:50:00,14.4,1,9.4,6.8,42710,0,993.3,72,-1,94,4.5
2019-07-05 08:40:00,13.4,1,7.7,7.3,39600,0,993.4,69,-1,111,4.7
2019-07-05 08:30:00,13.1,1,9.1,6,46360,0,993.3,77,-1,75,4.3
2019-07-05 08:20:00,12.6,1,8.6,6.8,44330,0,993.4,77,-1,87,4.8
2019-07-05 07:50:00,12.4,5,8.6,7,47100,0,993.4,78,-1,91,5
2019-07-05 07:40:00,12.3,7,9.7,6.6,42360,0,993.4,84,-1,96,4.8
2019-07-04 21:10:00,10.3,7,6,4.6,50000,0,1000.4,75,-1,122,3.3
2019-07-04 19:40:00,11.2,7,4.3,4.8,50000,0,1001.4,63,-1,140,2.9
2019-07-04 15:40:00,14.3,7,4.6,4.4,46520,0,1003.8,52,-1,148,2.4
2019-07-04 11:40:00,12.3,7,6.9,5.3,15720,0,1006,70,-1,224,3.3
2019-07-04 01:40:00,5.6,0,4.8,3.8,50000,0,1007.7,94,-1,250,2
2019-07-03 10:40:00,17.5,0,-0.1,10.4,38980,0,1004.3,30,-1,311,4.6
2019-07-03 08:10:00,15.6,1,5.3,11.1,50000,0,1003.9,50,-1,322,5.9
2019-07-03 04:10:00,8.8,0,6.5,5.7,50000,0,1003.2,85,-1,317,3.4
2019-07-03 01:40:00,7.2,0,5,5.8,50000,0,1003,86,-1,319,3.4
2019-07-02 21:40:00,10.3,0,6.4,7.4,50000,0,1002.2,77,-1,315,4.1
2019-07-02 16:10:00,14.4,7,10.9,8.8,50000,0,1000.5,80,-1,352,5.3
2019-07-02 10:40:00,14.6,7,13.2,3.9,45320,0.2,998.2,92,-1,297,1.9
2019-07-01 22:50:00,13,8,12.9,1.6,15170,0,996.4,99,-1,224,0.8
2019-07-01 22:40:00,13,8,12.8,1.1,18370,0,996.4,99,-1,300,0.7
2019-07-01 22:30:00,13,8,12.8,1.1,19870,0,996.5,99,-1,324,0.8
2019-07-01 22:20:00,13,8,12.8,1.1,21660,0,996.4,99,-1,266,0.7
2019-07-01 22:10:00,12.8,8,12.7,1.8,15910,0,996.5,99,-1,316,1.2
2019-07-01 22:00:00,12.8,7,12.6,0.8,14200,0,996.4,99,-1,0,0
2019-07-01 21:50:00,12.8,7,12.6,1.1,15610,0.7,996.4,99,-1,231,0.8
2019-07-01 21:40:00,12.7,7,12.4,1.9,9460,0,996.3,98,-1,243,1.1
2019-07-01 21:30:00,13.2,8,12.9,2.3,19650,0,996.2,98,-1,205,1.6
2019-07-01 21:20:00,13.1,7,12.8,2.2,15560,0,996.2,98,-1,185,2
2019-07-01 21:10:00,13.2,7,12.9,2,27910,0,996.3,98,-1,184,1.1
2019-07-01 21:00:00,13.2,7,12.9,2.4,30050,0,996.2,98,-1,170,1.7
2019-07-01 20:50:00,12.9,7,12.6,1.7,21180,0,996.3,98,-1,101,1.1
2019-07-01 20:40:00,13.2,7,12.8,1.6,32530,0,996.3,97,-1,26,0.8
2019-07-01 20:30:00,13.3,7,12.9,3.4,28460,0,996.5,97,-1,359,1.6
2019-07-01 20:20:00,13.4,7,13,1.6,21420,0.5,996.4,97,-1,62,1
2019-07-01 20:10:00,13.5,7,12.8,1.6,5800,2.2,996.5,96,-1,143,0.9
2019-07-01 20:00:00,13.7,8,12.5,1.3,37080,1.1,996.6,92,-1,270,0.6
2019-07-01 19:50:00,13.6,8,12.8,3.2,16800,0,996.5,95,-1,350,2.5
2019-07-01 18:20:00,16.4,7,12.6,4.1,46010,0,996.2,78,-1,236,2.5
2019-07-01 18:10:00,16.6,7,12.1,4.2,48600,0,996.2,75,-1,224,2.6
2019-07-01 18:00:00,16.4,7,12.2,4.6,39930,0,996.2,76,-1,228,3.1
2019-07-01 17:50:00,16.4,7,12.2,5.6,30660,0,996.2,76,-1,241,3.3
2019-07-01 17:40:00,16.7,7,12,5.9,27630,0,996.2,74,-1,239,3.5
2019-07-01 17:30:00,17.5,7,11,6.7,27790,0,996,65,-1,220,3.9
2019-07-01 05:30:00,19.7,0,14.9,7.4,31040,0,991.9,74,-1,229,4.2
2019-07-01 05:20:00,19.1,0,14.6,6.9,37710,0,992,75,-1,234,4.5
2019-07-01 05:10:00,18.8,0,14.8,8.1,28490,0,992,77,-1,240,5.2
2019-06-30 12:20:00,20.2,3,6.4,5.3,44150,0,1006,41,-1,231,2
2019-06-30 12:10:00,20.1,5,6.1,4.4,38870,0,1006.1,40,-1,225,2
2019-06-30 12:00:00,19.6,7,6.3,4.8,36060,0,1006,42,-1,236,3.3
2019-06-30 11:50:00,19.4,7,6,5.3,50000,0,1006.4,42,-1,259,2.7
2019-06-30 11:40:00,19.2,5,6.2,6.6,44710,0,1006.6,43,-1,256,2.7
2019-06-30 11:30:00,19.7,7,6.5,5.6,42990,0,1006.5,42,-1,258,3.2
2019-06-30 11:20:00,18.7,5,6.7,5.5,50000,0,1006.6,46,-1,240,3.7
2019-06-30 11:10:00,19.1,3,6,6.3,48620,0,1006.4,42,-1,258,3.8
2019-06-30 09:20:00,19.2,5,8.1,6.8,42460,0,1007.3,49,-1,279,2.3
2019-06-30 06:20:00,14.9,7,9.7,3.8,47240,0,1007,71,-1,256,2.2
2019-06-30 06:10:00,14.4,7,9.4,3.6,50000,0,1007.2,72,-1,260,2
2019-06-30 06:00:00,14.9,7,10.1,3.8,50000,0,1007.3,73,-1,287,1.4
2019-06-30 05:50:00,14.4,7,9.7,3.7,50000,0,1007.3,73,-1,273,1.6
2019-06-30 05:40:00,14.2,7,9.7,3.1,49500,0,1007.3,75,-1,271,1.5
2019-06-30 05:30:00,14.1,7,10.1,3.1,50000,0,1007.3,77,-1,276,1.3
2019-06-30 05:20:00,13.9,7,9.6,3.6,47550,0,1007.1,75,-1,255,1.9
2019-06-30 05:10:00,13.8,7,10,3.3,45690,0,1007.1,78,-1,257,1.3
2019-06-30 05:00:00,13.7,7,9.8,3.6,50000,0,1007.3,77,-1,262,2
2019-06-30 04:50:00,13.6,7,9.7,3.1,50000,0,1007.2,77,-1,267,1.7
2019-06-30 04:40:00,13.6,7,9.6,2.9,50000,0,1007,77,-1,286,1.4
2019-06-30 04:30:00,13.6,7,9.7,3.9,50000,0,1007,77,-1,285,1.7
2019-06-30 04:20:00,13.6,7,9.8,4.1,50000,0,1006.9,78,-1,283,1.7
2019-06-30 04:10:00,13.6,7,9.8,3.7,50000,0,1006.9,78,-1,283,1.5
2019-06-30 04:00:00,13.5,7,9.7,4.2,50000,0,1006.9,78,-1,276,1.7
2019-06-30 03:50:00,13.5,7,9.9,3.6,48770,0,1007,79,-1,277,2.1
2019-06-30 03:40:00,13.5,7,9.9,4.5,45510,0,1007,79,-1,273,1.9
2019-06-30 03:30:00,13.4,7,10,3.9,50000,0,1007,79,-1,278,1.9
2019-06-30 03:20:00,13.4,7,9.8,4.5,50000,0,1006.9,79,-1,283,1.8
2019-06-30 03:10:00,13.3,7,9.7,4.7,50000,0,1006.9,79,-1,278,2.2
2019-06-30 03:00:00,13.3,7,9.8,4.5,50000,0,1006.8,79,-1,278,2.3
2019-06-30 02:50:00,13.2,7,9.9,4,50000,0,1006.9,80,-1,273,2.1
2019-06-30 02:40:00,13.2,7,10,4.5,50000,0,1006.8,80,-1,284,2
2019-06-30 02:30:00,13.2,7,10,4,50000,0,1006.7,81,-1,275,2.3
2019-06-29 00:50:00,8.3,7,6.6,2,50000,0,1013.8,89,-1,275,1.4
2019-06-28 18:20:00,13,0,5.2,8.2,50000,0,1014.7,59,-1,304,3.4
2019-06-28 18:10:00,13.2,0,5.2,8.6,50000,0,1014.6,58,-1,308,3.6
2019-06-28 18:00:00,13.4,0,5.1,6.1,50000,0,1014.6,57,-1,304,3.2
2019-06-28 17:50:00,13.6,0,4.8,7.6,50000,0,1014.7,55,-1,307,3.8
2019-06-28 17:40:00,13.8,0,4.3,8.5,50000,0,1014.6,53,-1,313,4.7
2019-06-28 17:30:00,13.9,0,3.9,10.1,50000,0,1014.5,51,-1,309,5
2019-06-28 16:50:00,14.8,0,3.1,8,50000,0,1014.3,45,-1,310,4
2019-06-28 16:40:00,15,0,2.6,8,50000,0,1014.4,43,-1,301,3.9
2019-06-28 16:30:00,15.5,0,2.9,8.9,49540,0,1014.2,43,-1,290,3.3
2019-06-28 16:20:00,15.9,0,3.8,7,50000,0,1014.1,45,-1,297,3.3
2019-06-28 16:10:00,16.1,0,3.4,7.3,50000,0,1014.1,43,-1,296,2.8
2019-06-28 16:00:00,16.4,0,3.9,7.9,48000,0,1014,43,-1,296,3.3
2019-06-28 15:50:00,16.6,0,3.3,8.3,46650,0,1014,41,-1,295,4.1
2019-06-28 15:40:00,16.6,0,3.6,8.7,44900,0,1014,42,-1,287,4.1
2019-06-28 15:30:00,16.9,0,3.6,9.2,39660,0,1014,41,-1,280,3.7
2019-06-28 11:50:00,19.1,1,1.8,8.7,28310,0,1014.2,32,-1,299,4.4
2019-06-28 11:40:00,19,1,2.1,8.8,43220,0,1014.3,33,-1,297,4.3
2019-06-28 11:30:00,18.8,1,2.2,10.1,36200,0,1014.4,33,-1,302,5.3
2019-06-28 11:20:00,18.9,1,3.1,10.9,38400,0,1014.4,35,-1,305,5
2019-06-28 11:10:00,19.6,0,3,6.5,41220,0,1014.3,33,-1,310,3.5
2019-06-28 10:50:00,18.8,0,2.4,9.2,36510,0,1014.4,34,-1,307,4.6
2019-06-28 10:40:00,18.3,0,0.9,11.1,34990,0,1014.6,31,-1,326,5.1
2019-06-28 10:30:00,18.4,0,1.1,10.5,41100,0,1014.5,31,-1,306,5
2019-06-28 10:20:00,18.4,0,1.4,9,44590,0,1014.6,32,-1,322,4.1
2019-06-28 10:10:00,18.1,0,0,10.7,39210,0,1014.6,29,-1,324,4.9
2019-06-28 10:00:00,18.5,0,0.9,7.5,50000,0,1014.6,31,-1,332,3.5
2019-06-28 09:50:00,18.3,0,1.2,8.1,33520,0,1014.6,32,-1,344,4.8
2019-06-28 09:40:00,18,0,1.4,8,44540,0,1014.6,33,-1,328,4.4
2019-06-28 09:30:00,17.7,0,1.6,8.4,41820,0,1014.7,34,-1,316,4.5
2019-06-28 09:20:00,17.7,0,3,8.5,49020,0,1014.7,38,-1,334,4.8
2019-06-28 09:10:00,17.6,0,1.8,10.5,39070,0,1014.7,35,-1,332,4.5
2019-06-28 09:00:00,17.7,0,2.8,8.2,44370,0,1014.7,37,-1,311,3.9
2019-06-28 08:50:00,17.2,0,2.8,8.2,37530,0,1014.7,38,-1,315,3.9
2019-06-28 08:40:00,17.1,0,2.2,8.6,44550,0,1014.8,37,-1,317,4.2
2019-06-28 08:30:00,17.2,0,3.2,7.9,40120,0,1014.8,39,-1,318,3.9
2019-06-28 08:20:00,16.8,0,2.9,8.1,42410,0,1014.8,39,-1,301,3.7
2019-06-28 08:10:00,16.9,1,3.6,7.3,36430,0,1014.8,41,-1,341,4.7
2019-06-28 08:00:00,16.7,0,3.3,8.4,41190,0,1014.9,41,-1,338,4.1
2019-06-28 07:50:00,16.6,0,4.2,7.9,44240,0,1014.9,44,-1,352,4.3
2019-06-28 07:40:00,16.5,0,2.1,7.9,40930,0,1014.9,38,-1,359,4.6
2019-06-28 07:30:00,16,0,1.2,7.7,46940,0,1014.9,37,-1,7,6
2019-06-28 07:20:00,16.2,0,3.4,8.4,45370,0,1014.9,42,-1,353,5
2019-06-28 07:10:00,16.5,0,3.8,8.2,35810,0,1014.8,43,-1,341,4.7
2019-06-28 07:00:00,16.2,0,4.2,7.5,46760,0,1014.7,45,-1,346,4.9
2019-06-28 06:50:00,16,0,4.5,9.1,38160,0,1014.7,46,-1,338,5.6
2019-06-28 06:40:00,15.9,0,4.1,7.7,35470,0,1014.7,45,-1,338,4.8
2019-06-28 06:30:00,16.3,0,5.7,6.7,46260,0,1014.7,50,-1,332,3
2019-06-28 06:20:00,15.4,0,4.9,6.9,43460,0,1014.7,49,-1,320,3.4
2019-06-28 06:10:00,15.4,0,5.2,6.2,47650,0,1014.7,51,-1,323,3.5
2019-06-28 06:00:00,15.2,0,4.7,6.9,46400,0,1014.8,50,-1,330,3.3
2019-06-28 05:50:00,15.1,0,5.4,6.4,42580,0,1014.8,52,-1,332,3.3
2019-06-28 05:40:00,14.4,0,5.7,7.1,46090,0,1014.8,56,-1,335,3.7
2019-06-28 05:30:00,14.7,0,6.3,6.9,40940,0,1014.7,57,-1,331,3.3
2019-06-28 05:20:00,13.9,0,5.7,5.7,39940,0,1014.7,58,-1,325,3.4
2019-06-28 05:10:00,14.1,0,6.4,4.6,42590,0,1014.7,60,-1,328,2.8
2019-06-28 05:00:00,13.5,0,5.7,5,42340,0,1014.7,59,-1,336,3.3
2019-06-28 04:50:00,13.3,0,6.4,5.1,48620,0,1014.7,63,-1,342,2.8
2019-06-28 04:40:00,13,0,6.5,5.1,43840,0,1014.7,64,-1,331,2.9
2019-06-28 04:30:00,12.6,0,6.7,5,47270,0,1014.8,67,-1,327,2.9
2019-06-28 03:00:00,9.8,0,6.8,5.4,50000,0,1014.8,81,-1,320,3.6
2019-06-28 02:50:00,9.9,0,6.8,5.2,50000,0,1014.8,81,-1,318,3.4
2019-06-28 02:40:00,9.4,0,6.5,4.4,50000,0,1014.7,82,-1,322,2.9
2019-06-28 02:30:00,9,0,6.4,4.6,50000,0,1014.7,83,-1,316,3.3
2019-06-28 02:20:00,8.8,0,6.3,5,50000,0,1014.7,84,-1,316,3.6
